94.000000,-425.726946,117.767867
95.000000,-417.976044,121.178190
96.000000,-409.609401,114.107166
97.000000,-402.806212,117.910058
98.000000,-393.739574,116.330876
99.000000,-388.328272,115.623665
100.000000,-383.982129,114.496627
101.000000,-381.380710,115.501459
102.000000,-389.467416,116.292596
103.000000,-470.847772,143.204507
104.000000,-258.654096,80.493311
105.000000,-301.954297,96.364397
106.000000,-307.847676,96.630205
107.000000,-307.497240,97.945895
108.000000,-304.986494,97.037977
109.000000,-300.554330,95.823932
110.000000,-298.903716,95.310590
111.000000,-290.989958,98.755721
112.000000,-290.313568,93.602194
113.000000,-283.054840,95.705129
114.000000,-275.416547,95.435498
115.000000,-273.966844,90.302419
116.000000,-273.396065,95.489539
117.000000,-268.170580,92.255044
118.000000,-266.112323,96.281990
119.000000,-260.067257,85.612180
120.000000,-253.409133,88.353810
121.000000,-250.327691,92.509804
122.000000,-247.058107,90.272497
123.000000,-238.748592,86.833424
124.000000,-238.301474,87.327172
125.000000,-230.795754,85.108459
126.000000,-231.742972,85.263926
127.000000,-230.482336,82.341169
128.000000,-223.610464,83.567544
129.000000,-217.915583,88.814877
130.000000,-223.485860,83.367424
131.000000,-217.365141,84.446139
132.000000,-218.173302,82.857560
133.000000,-209.121686,84.850449
134.000000,-205.702058,78.909692
135.000000,-204.638288,79.253431
136.000000,-202.459732,83.650631
137.000000,-200.747720,77.372867
138.000000,-199.025608,81.893540
139.000000,-195.372093,80.965304
140.000000,-194.881519,81.182980
141.000000,-195.247586,80.967968
142.000000,-196.532999,82.903037
143.000000,-207.449175,85.430864
144.000000,-287.012336,122.443293
145.000000,-110.886173,45.469879
146.000000,-145.044197,63.163194
147.000000,-152.642166,64.592285
148.000000,-155.039303,66.723498
149.000000,-155.866779,66.564674
150.000000,-154.834812,65.811392
151.000000,-156.579278,66.044299
152.000000,-151.439135,69.657023
153.000000,-154.512224,65.577220
154.000000,-150.215764,67.728440
155.000000,-145.348042,67.660079
156.000000,-147.128376,63.215139
157.000000,-148.744939,69.214344
158.000000,-146.756695,66.428250
159.000000,-146.921772,71.393375
160.000000,-144.983731,60.995107
161.000000,-140.494792,63.332152
162.000000,-139.187175,68.025208
163.000000,-138.584185,66.527885
164.000000,-132.885962,62.881921
165.000000,-134.411262,64.059033
166.000000,-129.165953,61.654896
167.000000,-131.899438,62.623028
168.000000,-133.173978,60.197589
169.000000,-128.206139,61.029796
170.000000,-123.324394,66.356767
171.000000,-131.237206,62.508251
172.000000,-126.955013,63.449293
173.000000,-129.818432,62.644326
174.000000,-122.296422,64.257261
175.000000,-120.918060,58.494939
